data,Saldo diário de depósitos de poupança - SBPE e rural
2000-01-03,111677117.85
2000-01-04,111757298.92
2000-01-05,112033712.69
2000-01-06,112263750.96
2000-01-07,112620363.56
2000-01-10,112595006.8
2000-01-11,112356179.24
2000-01-12,112348329.25
2000-01-13,112296394.0
2000-01-14,112393342.37
2000-01-17,112445144.09
2000-01-18,112083165.01
2000-01-19,111921537.68
2000-01-20,112037213.07
2000-01-21,112003564.06
2000-01-24,111933035.9
2000-01-25,111800043.76
2000-01-26,111649461.94
2000-01-27,111705634.13
2000-01-28,111903656.73
2000-01-31,112026631.93
2000-02-01,112142892.79
2000-02-02,112149776.0
2000-02-03,112149213.46
2000-02-04,112453195.75
2000-02-07,112424978.59
2000-02-08,112096439.53
2000-02-09,111951535.28
2000-02-10,111970347.57
2000-02-11,111833142.43
2000-02-14,111724984.65
2000-02-15,111752075.07
2000-02-16,111497697.61
2000-02-17,111555913.06
2000-02-18,111513950.4
2000-02-21,111404566.75
2000-02-22,111108370.22
2000-02-23,110885566.31
2000-02-24,110828502.88
2000-02-25,111315239.82
2000-02-28,111202254.02
2000-02-29,111291170.56
2000-03-01,111446265.92
2000-03-02,111565591.67
2000-03-03,111800131.13
2000-03-08,111603434.79
2000-03-09,111403400.11
2000-03-10,111336570.38
2000-03-13,111199253.65
2000-03-14,111050515.64
2000-03-15,111130406.97
2000-03-16,111001054.67
2000-03-17,111102591.41
2000-03-20,111064251.73
2000-03-21,110771783.19
2000-03-22,110724691.3
2000-03-23,110542443.58
2000-03-24,110600996.28
2000-03-27,110533289.78
2000-03-28,110207444.76
2000-03-29,110177750.76
2000-03-30,110432599.81
2000-03-31,110679160.81
2000-04-03,110713963.78
2000-04-04,110591086.05
2000-04-05,110704701.68
2000-04-06,110975045.76
2000-04-07,110946325.64
2000-04-10,110962005.43
2000-04-11,110607420.69
2000-04-12,110477212.09
2000-04-13,110434023.45
2000-04-14,110613381.38
2000-04-17,110480328.99
2000-04-18,110166456.76
2000-04-19,110095902.29
2000-04-20,110208562.27
2000-04-24,110118089.68
2000-04-25,109931348.59
2000-04-26,109903226.82
2000-04-27,110072379.56
2000-04-28,110375732.81
2000-05-02,110438487.06
2000-05-03,110235413.92
2000-05-04,110193587.17
2000-05-05,110707018.41
2000-05-08,110566241.49
2000-05-09,110276060.84
2000-05-10,110436602.5
2000-05-11,110257384.81
2000-05-12,110247807.35
2000-05-15,110382356.47
2000-05-16,110092345.84
2000-05-17,109953937.79
2000-05-18,109818404.61
2000-05-19,109912429.93
2000-05-22,109987038.54
2000-05-23,109604001.44
2000-05-24,109532308.92
2000-05-25,109621195.88
2000-05-26,109603742.31
2000-05-29,109498506.04
2000-05-30,109665949.53
2000-05-31,109815716.48
2000-06-01,109955679.93
2000-06-02,110062130.55
2000-06-05,110236718.16
2000-06-06,110368113.56
2000-06-07,110286147.35
2000-06-08,110191598.69
2000-06-09,110389421.83
2000-06-12,110301339.67
2000-06-13,110012630.05
2000-06-14,110036768.25
2000-06-15,110254665.39
2000-06-16,110124595.38
2000-06-19,109999493.15
2000-06-20,110134228.99
2000-06-21,109906556.46
2000-06-23,109877652.57
2000-06-26,109726456.08
2000-06-27,109679592.11
2000-06-28,109679325.19
2000-06-29,109942151.8
2000-06-30,110467964.91
2000-07-03,110744761.34
2000-07-04,110498349.71
2000-07-05,110729166.63
2000-07-06,110972819.41
2000-07-07,110916123.4
2000-07-10,111034862.59
2000-07-11,110660576.32
2000-07-12,110552127.94
2000-07-13,110506312.89
2000-07-14,110805639.22
2000-07-17,110734384.76
2000-07-18,110428921.21
2000-07-19,110312734.38
2000-07-20,110448881.34
2000-07-21,110336235.05
2000-07-24,110277046.04
2000-07-25,110214007.66
2000-07-26,110042206.05
2000-07-27,110144653.17
2000-07-28,110332543.61
2000-07-31,110418743.52
2000-08-01,110529969.19
2000-08-02,110488784.81
2000-08-03,110506176.04
2000-08-04,110967593.75
2000-08-07,110987673.18
2000-08-08,110576896.99
2000-08-09,110437428.59
2000-08-10,110607432.3
2000-08-11,110471705.44
2000-08-14,110540279.1
2000-08-15,110820630.43
2000-08-16,110402401.36
2000-08-17,110970420.83
2000-08-18,110332944.99
2000-08-21,110313882.05
2000-08-22,110057031.22
2000-08-23,109869764.72
2000-08-24,109818318.83
2000-08-25,109984427.22
2000-08-28,109764557.52
2000-08-29,109643392.02
2000-08-30,109904109.46
2000-08-31,110151524.68
2000-09-01,110324818.1
2000-09-04,110314523.59
2000-09-05,110327912.16
2000-09-06,110647680.62
2000-09-08,110710020.18
2000-09-11,110487501.91
2000-09-12,110188852.82
2000-09-13,110008578.95
2000-09-14,109998871.29
2000-09-15,110230051.22
2000-09-18,109959612.53
2000-09-19,109696912.78
2000-09-20,109806766.25
2000-09-21,109664783.69
2000-09-22,108880053.82
2000-09-25,108823104.12
2000-09-26,108584647.24
2000-09-27,108653907.97
2000-09-28,108749405.77
2000-09-29,108972153.46
2000-10-02,109100705.74
2000-10-03,108949466.07
2000-10-04,108854285.6
2000-10-05,109166748.1
2000-10-06,109413215.1
2000-10-09,109135052.75
2000-10-10,109166217.47
2000-10-11,109048912.44
2000-10-13,109028786.86
2000-10-16,108833153.66
2000-10-17,108541003.35
2000-10-18,108393241.87
2000-10-19,108323980.32
2000-10-20,108459177.39
2000-10-23,109913015.9
2000-10-24,108107955.85
2000-10-25,108156677.6
2000-10-26,108051961.42
2000-10-27,108108952.52
2000-10-30,108234369.27
2000-10-31,108200218.64
2000-11-01,108384067.64
2000-11-03,108453400.55
2000-11-06,108413681.58
2000-11-07,108556741.22
2000-11-08,108414722.26
2000-11-09,108269999.92
2000-11-10,108486197.83
2000-11-13,108368933.77
2000-11-14,108361541.87
2000-11-16,108246420.9
2000-11-17,108064542.92
2000-11-20,108541809.64
2000-11-21,107960369.94
2000-11-22,107809040.59
2000-11-23,107801132.08
2000-11-24,115022481.3
2000-11-27,107919522.07
2000-11-28,107780392.61
2000-11-29,108046449.06
2000-11-30,108752809.16
2000-12-01,109078097.28
2000-12-04,109345349.25
2000-12-05,109235515.4
2000-12-06,109654923.08
2000-12-07,109735507.99
2000-12-08,109936425.45
2000-12-11,109922252.19
2000-12-12,109644730.39
2000-12-13,109730453.37
2000-12-14,110015496.43
2000-12-15,110564895.43
2000-12-18,110541198.96
2000-12-19,110754371.67
2000-12-20,111947409.37
2000-12-21,111527443.91
2000-12-22,111630168.32
2000-12-26,111826141.13
2000-12-27,111748030.91
2000-12-28,112247672.78
2000-12-29,111754114.16
2001-01-02,112298181.1
2001-01-03,112379983.77
2001-01-04,112463516.07
2001-01-05,113160731.47
2001-01-08,113086724.49
2001-01-09,112777941.33
2001-01-10,112950144.0
2001-01-11,112788667.21
2001-01-12,112749847.71
2001-01-15,112830096.86
2001-01-16,112496039.53
2001-01-17,112339927.24
2001-01-18,112226663.24
2001-01-19,112290716.99
2001-01-22,112164396.9
2001-01-23,111922307.63
2001-01-24,111904761.56
2001-01-25,111904321.87
2001-01-26,111912620.76
2001-01-29,111727858.66
2001-01-30,111843267.86
2001-01-31,112036299.65
2001-02-01,112194506.35
2001-02-02,112437386.03
2001-02-05,112483001.22
2001-02-06,112526448.29
2001-02-07,112549600.81
2001-02-08,112364400.68
2001-02-09,112526525.5
2001-02-12,112335586.16
2001-02-13,112029341.0
2001-02-14,111955087.45
2001-02-15,112102235.38
2001-02-16,111911528.84
2001-02-19,111786196.19
2001-02-20,111749473.32
2001-02-21,111569836.23
2001-02-22,111758478.45
2001-02-23,112599524.04
2001-02-28,112331241.18
2001-03-01,112419659.98
2001-03-02,112473068.42
2001-03-05,112492906.8
2001-03-06,112578568.1
2001-03-07,112487375.51
2001-03-08,112348683.62
2001-03-09,112513802.35
2001-03-12,112287948.11
2001-03-13,112010921.09
2001-03-14,111998502.22
2001-03-15,112129044.7
2001-03-16,111959380.48
2001-03-19,111746949.45
2001-03-20,111734940.3
2001-03-21,111568332.15
2001-03-22,111471743.91
2001-03-23,111548705.21
2001-03-26,111315024.38
2001-03-27,111183508.99
2001-03-28,111123819.64
2001-03-29,111282923.38
2001-03-30,111677807.01
2001-04-02,111818232.99
2001-04-03,111819011.41
2001-04-04,111803990.54
2001-04-05,111947165.14
2001-04-06,112311565.48
2001-04-09,112055624.84
2001-04-10,112090116.72
2001-04-11,111980362.27
2001-04-12,112138021.52
2001-04-16,112008031.88
2001-04-17,111745401.48
2001-04-18,111587920.35
2001-04-19,111514133.28
2001-04-20,111670874.24
2001-04-23,111528155.85
2001-04-24,111346283.21
2001-04-25,111350333.57
2001-04-26,111416663.2
2001-04-27,111727818.04
2001-04-30,111698645.75
2001-05-02,111779129.86
2001-05-03,111885835.01
2001-05-04,112107094.87
2001-05-07,112302141.48
2001-05-08,112077992.25
2001-05-09,111931892.86
2001-05-10,112183877.98
2001-05-11,112049479.12
2001-05-14,112023961.81
2001-05-15,112083489.56
2001-05-16,111910267.63
2001-05-17,111842546.29
2001-05-18,111917893.99
2001-05-21,111874844.08
2001-05-22,111716276.82
2001-05-23,111589466.86
2001-05-24,111574680.85
2001-05-25,111770184.14
2001-05-28,111633233.08
2001-05-29,111522915.73
2001-05-30,111860831.21
2001-05-31,112583466.16
2001-06-01,112779243.6
2001-06-04,112899424.41
2001-06-05,112992587.36
2001-06-06,113345098.13
2001-06-07,113358029.75
2001-06-08,113551020.91
2001-06-11,113230613.66
2001-06-12,113058490.22
2001-06-13,113146938.74
2001-06-15,113175790.14
2001-06-18,113009506.42
2001-06-19,112781780.25
2001-06-20,112857757.54
2001-06-21,112787204.55
2001-06-22,112683066.5
2001-06-25,112708339.32
2001-06-26,112592138.38
2001-06-27,112667586.4
2001-06-28,112901459.26
2001-06-29,113493882.81
2001-07-02,113570393.18
2001-07-03,113735581.05
2001-07-04,113569747.71
2001-07-05,113957683.21
2001-07-06,114219177.32
2001-07-09,114181623.54
2001-07-10,114243488.76
2001-07-11,113954642.67
2001-07-12,113883801.09
2001-07-13,114093519.5
2001-07-16,114165918.92
2001-07-17,113901410.2
2001-07-18,113780445.02
2001-07-19,113756443.38
2001-07-20,113813859.71
2001-07-23,113667580.09
2001-07-24,113481953.39
2001-07-25,113460286.94
2001-07-26,113396608.04
2001-07-27,113505505.66
2001-07-30,113721372.06
2001-07-31,113863191.35
2001-08-01,114078038.03
2001-08-02,114194019.41
2001-08-03,114227917.29
2001-08-06,114650613.45
2001-08-07,114533990.53
2001-08-08,114314073.17
2001-08-09,114168231.29
2001-08-10,114385888.51
2001-08-13,114265905.81
2001-08-14,114287001.31
2001-08-15,114527753.1
2001-08-16,114426683.56
2001-08-17,114230285.37
2001-08-20,114350220.53
2001-08-21,114167315.75
2001-08-22,114021837.11
2001-08-23,113947071.39
2001-08-24,113938064.39
2001-08-27,113929323.19
2001-08-28,113691561.65
2001-08-29,113624739.59
2001-08-30,113936022.02
2001-08-31,114192989.77
2001-09-03,114336810.09
2001-09-04,114343737.02
2001-09-05,114548246.78
2001-09-06,114979923.11
2001-09-10,115016397.0
2001-09-11,114596178.13
2001-09-12,114457205.13
2001-09-13,114433128.35
2001-09-14,114553081.56
2001-09-17,114647607.4
2001-09-18,114413792.83
2001-09-19,114260081.04
2001-09-20,114370244.69
2001-09-21,114188790.21
2001-09-24,114212968.17
2001-09-25,114144676.25
2001-09-26,114123516.42
2001-09-27,114347146.38
2001-09-28,114702893.36
2001-10-01,114940315.63
2001-10-02,114847603.09
2001-10-03,114656122.97
2001-10-04,114780794.07
2001-10-05,115424405.25
2001-10-08,115204972.92
2001-10-09,114906167.27
2001-10-10,115067834.42
2001-10-11,114940114.29
2001-10-15,115080677.37
2001-10-16,114818667.1
2001-10-17,114578887.7
2001-10-18,114481348.04
2001-10-19,114446265.49
2001-10-22,114412663.94
2001-10-23,114208573.71
2001-10-24,114085895.39
2001-10-25,114156327.89
2001-10-26,114257779.46
2001-10-29,114264161.63
2001-10-30,114589654.08
2001-10-31,115012324.27
2001-11-01,115303799.57
2001-11-05,115487931.62
2001-11-06,115317535.97
2001-11-07,115537043.43
2001-11-08,115552158.62
2001-11-09,115731060.84
2001-11-12,115562053.72
2001-11-13,115466036.08
2001-11-14,115514025.98
2001-11-16,115287050.0
2001-11-19,115181253.58
2001-11-20,115241285.95
2001-11-21,115160355.91
2001-11-22,115109152.75
2001-11-23,115142412.73
2001-11-26,115305125.21
2001-11-27,115110509.7
2001-11-28,115049389.39
2001-11-29,115428346.6
2001-11-30,116358782.95
2001-12-03,116857244.74
2001-12-04,116641896.37
2001-12-05,116773842.91
2001-12-06,117461068.2
2001-12-07,117844241.36
2001-12-10,118039784.11
2001-12-11,117845114.72
2001-12-12,117697489.34
2001-12-13,117820532.15
2001-12-14,118445841.96
2001-12-17,118500226.94
2001-12-18,118387498.31
2001-12-19,118455980.12
2001-12-20,119869940.77
2001-12-21,120215560.28
2001-12-24,119574494.55
2001-12-26,119404116.34
2001-12-27,119277284.95
2001-12-28,119478257.29
2001-12-31,118700335.24
2002-01-02,119009226.96
2002-01-03,119477172.22
2002-01-04,119720713.79
2002-01-07,120124688.78
2002-01-08,119943850.59
2002-01-09,119774064.94
2002-01-10,120016179.13
2002-01-11,119850379.25
2002-01-14,119671550.52
2002-01-15,119670302.47
2002-01-16,119456155.51
2002-01-17,119205419.59
2002-01-18,119252581.33
2002-01-21,119210799.78
2002-01-22,119033837.03
2002-01-23,118250311.4
2002-01-24,118256759.31
2002-01-25,118441879.68
2002-01-28,118198449.39
2002-01-29,117921085.73
2002-01-30,118124943.37
2002-01-31,118684308.04
2002-02-01,119048224.26
2002-02-04,119068306.28
2002-02-05,119153529.9
2002-02-06,119325074.44
2002-02-07,119337503.26
2002-02-08,119636034.29
2002-02-13,119241823.85
2002-02-14,118952506.72
2002-02-15,119032002.23
2002-02-18,118850513.92
2002-02-19,118574060.5
2002-02-20,118589281.67
2002-02-21,118460421.68
2002-02-22,118490006.42
2002-02-25,118646963.12
2002-02-26,118580904.03
2002-02-27,118787570.29
2002-02-28,119247483.25
2002-03-01,119698598.32
2002-03-04,119666979.41
2002-03-05,119587856.85
2002-03-06,119976706.99
2002-03-07,119995616.77
2002-03-08,120176571.17
2002-03-11,119930226.45
2002-03-12,119666367.37
2002-03-13,119409906.91
2002-03-14,119327609.21
2002-03-15,119424093.35
2002-03-18,119237386.99
2002-03-19,118966724.75
2002-03-20,118993585.77
2002-03-21,118919576.59
2002-03-22,118855893.57
2002-03-25,118863111.59
2002-03-26,118846768.42
2002-03-27,119103652.3
2002-03-28,119483776.02
2002-04-01,119842191.39
2002-04-02,119668176.18
2002-04-03,119430723.94
2002-04-04,119594693.35
2002-04-05,120287753.87
2002-04-08,120158208.78
2002-04-09,119712562.54
2002-04-10,119891882.61
2002-04-11,119659029.88
2002-04-12,119631923.81
2002-04-15,119668220.32
2002-04-16,119461633.98
2002-04-17,119216795.28
2002-04-18,119078709.08
2002-04-19,119144054.77
2002-04-22,119088860.01
2002-04-23,118873009.41
2002-04-24,118682606.63
2002-04-25,118819895.06
2002-04-26,118948733.19
2002-04-29,118921759.46
2002-04-30,119127804.47
2002-05-02,119498684.77
2002-05-03,119678778.38
2002-05-06,119719351.5
2002-05-07,119835426.67
2002-05-08,119799857.93
2002-05-09,119593878.17
2002-05-10,119913658.63
2002-05-13,119715092.26
2002-05-14,119595681.05
2002-05-15,119684076.83
2002-05-16,119572458.71
2002-05-17,119357395.25
2002-05-20,119495551.33
2002-05-21,119307417.16
2002-05-22,119109548.76
2002-05-23,119052341.11
2002-05-24,119165073.81
2002-05-27,119250410.1
2002-05-28,119158659.1
2002-05-29,119551719.28
2002-05-31,119626912.06
2002-06-03,120048727.82
2002-06-04,120355153.0
2002-06-05,120782027.49
2002-06-06,121415158.3
2002-06-07,121865053.86
2002-06-10,122296970.44
2002-06-11,122088889.79
2002-06-12,122042360.83
2002-06-13,122279482.34
2002-06-14,123033090.71
2002-06-17,123226236.89
2002-06-18,123214161.7
2002-06-19,123171849.32
2002-06-20,123572577.55
2002-06-21,123797998.71
2002-06-24,123907059.04
2002-06-25,124098026.61
2002-06-26,124251053.65
2002-06-27,124836063.0
2002-06-28,125683594.82
2002-07-01,126254467.26
2002-07-02,126693793.69
2002-07-03,126570518.51
2002-07-04,126833556.53
2002-07-05,127794659.71
2002-07-08,127894570.88
2002-07-09,127775702.18
2002-07-10,128126331.03
2002-07-11,128027630.5
2002-07-12,128389812.09
2002-07-15,128639103.78
2002-07-16,128624092.02
2002-07-17,128577714.08
2002-07-18,128651239.18
2002-07-19,128949603.1
2002-07-22,129127014.0
2002-07-23,129145196.0
2002-07-24,129177489.01
2002-07-25,129489816.59
2002-07-26,129706773.67
2002-07-29,129797938.34
2002-07-30,130171429.99
2002-07-31,130629482.15
2002-08-01,131409311.73
2002-08-02,132052296.8
2002-08-05,132272905.02
2002-08-06,132879919.28
2002-08-07,133016773.72
2002-08-08,133002614.29
2002-08-09,133467340.04
2002-08-12,133525467.35
2002-08-13,133765194.39
2002-08-14,134060469.48
2002-08-15,134455474.63
2002-08-16,134618863.76
2002-08-19,134514840.45
2002-08-20,134644732.42
2002-08-21,134555235.17
2002-08-22,134556820.93
2002-08-23,134800440.87
2002-08-26,134833012.66
2002-08-27,134744831.19
2002-08-28,134727939.76
2002-08-29,134884884.14
2002-08-30,135515144.5
2002-09-02,136000075.47
2002-09-03,136149199.43
2002-09-04,136090316.32
2002-09-05,136322745.55
2002-09-06,136930792.32
2002-09-09,136820417.86
2002-09-10,137094498.74
2002-09-11,136893380.61
2002-09-12,136837722.21
2002-09-13,137036662.55
2002-09-16,137006161.26
2002-09-17,136862745.14
2002-09-18,136540019.01
2002-09-19,136426725.45
2002-09-20,136624682.09
2002-09-23,136545269.19
2002-09-24,136410208.15
2002-09-25,136510038.46
2002-09-26,136708469.55
2002-09-27,137219495.97
2002-09-30,137393648.86
2002-10-01,137951534.7
2002-10-02,138106123.51
2002-10-03,138047509.25
2002-10-04,138693182.56
2002-10-07,138855724.29
2002-10-08,138483293.89
2002-10-09,138208697.73
2002-10-10,138653600.44
2002-10-11,138545617.33
2002-10-14,138475804.9
2002-10-15,138568302.11
2002-10-16,138376212.88
2002-10-17,138204803.02
2002-10-18,138234965.79
2002-10-21,138131337.16
2002-10-22,137941591.68
2002-10-23,137801697.84
2002-10-24,137721942.0
2002-10-25,137938974.82
2002-10-28,137821547.51
2002-10-29,137652276.22
2002-10-30,137849673.78
2002-10-31,138159671.14
2002-11-01,138605179.98
2002-11-04,138653077.58
2002-11-05,138637316.11
2002-11-06,138660100.37
2002-11-07,138997677.23
2002-11-08,138861811.79
2002-11-11,138616908.59
2002-11-12,138751328.94
2002-11-13,138332748.25
2002-11-14,138604426.75
2002-11-18,138426368.11
2002-11-19,138053871.68
2002-11-20,138100614.28
2002-11-21,137880488.39
2002-11-22,137805197.2
2002-11-25,137955905.72
2002-11-26,137677315.11
2002-11-27,137637947.14
2002-11-28,137780133.18
2002-11-29,138943900.63
2002-12-02,139548396.94
2002-12-03,139706252.5
2002-12-04,139476636.06
2002-12-05,139758240.67
2002-12-06,140456369.77
2002-12-09,140276482.3
2002-12-10,140132075.89
2002-12-11,139899384.43
2002-12-12,140356321.28
2002-12-13,140789359.9
2002-12-16,140798834.97
2002-12-17,140368249.68
2002-12-18,140149826.44
2002-12-19,140252063.24
2002-12-20,142010174.29
2002-12-23,141661858.7
2002-12-24,140989645.01
2002-12-26,140584796.32
2002-12-27,140225858.64
2002-12-30,140230699.64
2002-12-31,139642333.7
2003-01-02,140086247.2
2003-01-03,140813443.65
2003-01-06,140743962.37
2003-01-07,140974632.67
2003-01-08,140984622.68
2003-01-09,140806821.22
2003-01-10,140800265.87
2003-01-13,140605420.05
2003-01-14,140335776.68
2003-01-15,140445055.15
2003-01-16,140237020.31
2003-01-17,140005028.92
2003-01-20,140164782.76
2003-01-21,140034171.88
2003-01-22,139644775.83
2003-01-23,139448506.34
2003-01-24,139560247.42
2003-01-27,139418709.11
2003-01-28,139133044.12
2003-01-29,138960109.1
2003-01-30,139248448.98
2003-01-31,139750601.96
2003-02-03,140005064.88
2003-02-04,140038465.31
2003-02-05,139883465.57
2003-02-06,140366057.55
2003-02-07,140361416.16
2003-02-10,140100604.79
2003-02-11,139788932.95
2003-02-12,139466080.48
2003-02-13,139334747.28
2003-02-14,140037501.36
2003-02-17,139643053.69
2003-02-18,139272168.88
2003-02-19,139010406.58
2003-02-20,139010916.85
2003-02-21,138892397.84
2003-02-24,138640528.0
2003-02-25,138692992.07
2003-02-26,138616293.39
2003-02-27,138950810.98
2003-02-28,139419469.57
2003-03-05,140060115.57
2003-03-06,140024895.87
2003-03-07,140119942.65
2003-03-10,139772116.37
2003-03-11,139420161.37
2003-03-12,139076087.71
2003-03-13,138888489.75
2003-03-14,139515803.31
2003-03-17,139085589.13
2003-03-18,138731292.69
2003-03-19,138411409.75
2003-03-20,138477890.41
2003-03-21,138340610.2
2003-03-24,138155441.43
2003-03-25,138085888.2
2003-03-26,137867140.38
2003-03-27,137946461.67
2003-03-28,138225786.51
2003-03-31,138215913.06
2003-04-01,138649981.09
2003-04-02,138720424.38
2003-04-03,138543137.82
2003-04-04,139156489.22
2003-04-07,139165759.84
2003-04-08,138812313.58
2003-04-09,138446583.54
2003-04-10,138407305.13
2003-04-11,138284182.83
2003-04-14,138427507.67
2003-04-15,138275022.89
2003-04-16,137726365.19
2003-04-17,138011680.73
2003-04-22,137707841.89
2003-04-23,137345132.38
2003-04-24,137009049.32
2003-04-25,137203490.1
2003-04-28,137032498.08
2003-04-29,136909272.48
2003-04-30,137296399.55
2003-05-02,137685381.08
2003-05-05,137847374.79
2003-05-06,137666139.32
2003-05-07,137902177.78
2003-05-08,137939771.31
2003-05-09,137768561.62
2003-05-12,137555750.68
2003-05-13,137261950.24
2003-05-14,137043046.41
2003-05-15,137620162.82
2003-05-16,137349673.09
2003-05-19,136972970.97
2003-05-20,136945722.59
2003-05-21,136726794.03
2003-05-22,136563332.93
2003-05-23,136628976.28
2003-05-26,136419949.14
2003-05-27,136306139.31
2003-05-28,136176988.69
2003-05-29,136274806.57
2003-05-30,136809734.6
2003-06-02,137162911.82
2003-06-03,137158644.74
2003-06-04,136985343.28
2003-06-05,137252839.17
2003-06-06,137808454.42
2003-06-09,137531702.52
2003-06-10,137405177.21
2003-06-11,137064643.05
2003-06-12,136951446.79
2003-06-13,137628833.03
2003-06-16,137389512.99
2003-06-17,136979601.86
2003-06-18,136695060.44
2003-06-20,136627697.73
2003-06-23,136298644.27
2003-06-24,136092707.46
2003-06-25,136052202.22
2003-06-26,136120444.97
2003-06-27,136575697.11
2003-06-30,136723555.19
2003-07-01,137398116.21
2003-07-02,137510451.93
2003-07-03,137430202.58
2003-07-04,138257632.06
2003-07-07,138258096.66
2003-07-08,137973368.21
2003-07-09,137774795.54
2003-07-10,137694097.43
2003-07-11,137614640.66
2003-07-14,137466873.63
2003-07-15,138061329.76
2003-07-16,137694096.61
2003-07-17,137353285.28
2003-07-18,137379741.32
2003-07-21,137231470.05
2003-07-22,137047702.21
2003-07-23,136759179.3
2003-07-24,136625984.9
2003-07-25,136728035.14
2003-07-28,136783730.01
2003-07-29,136629802.65
2003-07-30,136817754.08
2003-07-31,137258173.69
2003-08-01,137790915.24
2003-08-04,137873529.25
2003-08-05,137935028.86
2003-08-06,138227754.59
2003-08-07,138398931.21
2003-08-08,138281818.92
2003-08-11,138101904.89
2003-08-12,137904951.81
2003-08-13,137644135.97
2003-08-14,138038702.24
2003-08-15,138127608.8
2003-08-18,137873544.11
2003-08-19,137510131.79
2003-08-20,137515993.47
2003-08-21,137387200.29
2003-08-22,137257240.19
2003-08-25,137277542.92
2003-08-26,137124196.45
2003-08-27,137110071.19
2003-08-28,137236733.21
2003-08-29,137899860.92
2003-09-01,138354361.41
2003-09-02,138382892.02
2003-09-03,138208712.96
2003-09-04,138129052.69
2003-09-05,139112769.32
2003-09-08,138922432.44
2003-09-09,138550229.16
2003-09-10,138424934.08
2003-09-11,138257001.68
2003-09-12,138243195.15
2003-09-15,138769183.52
2003-09-16,138356932.58
2003-09-17,137963328.62
2003-09-18,137773670.58
2003-09-19,137836827.54
2003-09-22,137717578.76
2003-09-23,137494023.27
2003-09-24,137247839.74
2003-09-25,137268993.55
2003-09-26,137471612.04
2003-09-29,137331832.06
2003-09-30,137820440.89
2003-10-01,138321133.39
2003-10-02,138415374.79
2003-10-03,138575363.51
2003-10-06,138995196.52
2003-10-07,138962463.22
2003-10-08,138595558.37
2003-10-09,138445916.64
2003-10-10,138375177.98
2003-10-13,138189484.24
2003-10-14,138085240.39
2003-10-15,138586917.53
2003-10-16,138245207.36
2003-10-17,138240638.04
2003-10-20,138202783.89
2003-10-21,137899604.73
2003-10-22,137611988.79
2003-10-23,137489598.75
2003-10-24,137650725.11
2003-10-27,137484929.57
2003-10-28,137164163.64
2003-10-29,136956584.76
2003-10-30,137251293.96
2003-10-31,137782433.23
2003-11-03,138037491.97
2003-11-04,138157423.87
2003-11-05,138288850.83
2003-11-06,138895839.92
2003-11-07,138924947.16
2003-11-10,138692205.44
2003-11-11,138419336.32
2003-11-12,138215661.22
2003-11-13,138066037.32
2003-11-14,138917915.1
2003-11-17,138623859.73
2003-11-18,138231417.8
2003-11-19,137954472.0
2003-11-20,138167372.68
2003-11-21,138118651.04
2003-11-24,137907401.7
2003-11-25,138159200.15
2003-11-26,138129082.78
2003-11-27,138458432.16
2003-11-28,139774313.54
2003-12-01,140547206.7
2003-12-02,140869639.26
2003-12-03,140744633.28
2003-12-04,140834770.22
2003-12-05,141872095.64
2003-12-08,141864887.44
2003-12-09,141603168.39
2003-12-10,141638813.0
2003-12-11,141782157.58
2003-12-12,142030157.12
2003-12-15,142928791.48
2003-12-16,142500198.47
2003-12-17,142342910.67
2003-12-18,142780184.0
2003-12-19,144582097.25
2003-12-22,144686866.58
2003-12-23,144345012.99
2003-12-24,143731650.42
2003-12-26,143532601.53
2003-12-29,143170250.86
2003-12-30,143489697.09
2003-12-31,143056848.0
2004-01-02,143477371.76
2004-01-05,144491620.16
2004-01-06,143968661.71
2004-01-07,144197796.24
2004-01-08,144468501.08
2004-01-09,144937410.6
2004-01-12,144508329.77
2004-01-13,144206387.8
2004-01-14,143929571.08
2004-01-15,144100520.91
2004-01-16,143943538.18
2004-01-19,143487432.16
2004-01-20,143475348.34
2004-01-21,143143263.76
2004-01-22,142971791.08
2004-01-23,143026695.76
2004-01-26,142798746.85
2004-01-27,142598837.48
2004-01-28,142365585.93
2004-01-29,142534072.0
2004-01-30,143327284.95
2004-02-02,143704796.71
2004-02-03,143694929.41
2004-02-04,143578154.71
2004-02-05,143726200.78
2004-02-06,144387726.52
2004-02-09,143902556.08
2004-02-10,144086255.34
2004-02-11,143670248.84
2004-02-12,143455877.88
2004-02-13,143736287.18
2004-02-16,143389615.58
2004-02-17,142961626.25
2004-02-18,142556138.85
2004-02-19,142399734.57
2004-02-20,143166425.07
2004-02-25,142990019.79
2004-02-26,142970830.36
2004-02-27,143629472.13
2004-03-01,144029252.95
2004-03-02,143819662.42
2004-03-03,143536172.28
2004-03-04,143607399.34
2004-03-05,144517255.4
2004-03-08,144309502.32
2004-03-09,143865918.67
2004-03-10,144172505.68
2004-03-11,143937940.54
2004-03-12,143813118.07
2004-03-15,143787424.27
2004-03-16,143480960.9
2004-03-17,143077190.5
2004-03-18,142884220.03
2004-03-19,142958879.48
2004-03-22,142778151.6
2004-03-23,142521119.26
2004-03-24,142314230.45
2004-03-25,142428311.92
2004-03-26,142518674.9
2004-03-29,142267546.28
2004-03-30,142538434.53
2004-03-31,142993241.49
2004-04-01,143668694.93
2004-04-02,144039821.71
2004-04-05,144145887.15
2004-04-06,144713866.34
2004-04-07,144774965.25
2004-04-08,145026391.7
